id	id_order	quotation	px_init	px_fill	side	volume_init	volume_fill	date	status	note	tag
35	0x1af2515e	EUR/JPY	127.1	0	Sell	455.2431	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
36	0x2858773a	NZD/USD	0.7184	0	Sell	228.1583	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
37	0x2858773a	NZD/USD	0.7184	0.7061	Sell	228.1583	197.32961	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
38	0x2858773a	NZD/USD	0.7184	0	Sell	228.1583	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
39	0x10a2c7de	GBP/USD	1.2212	0	Sell	86.7055	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
40	0x10a2c7de	GBP/USD	1.2212	0	Sell	86.7055	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
41	0x10a2c7de	GBP/USD	1.2212	0	Sell	86.7055	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
42	0x10ac8ba	EUR/USD	1.238	0	Buy	4.0047	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
43	0x10ac8ba	EUR/USD	1.238	1.2161	Buy	4.0047	4.0047	Fill	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
44	0x10ac8ba	EUR/USD	1.238	0	Buy	4.0047	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
45	0x20d0ea5e	EUR/JPY	127.1	0	Buy	172.3759	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
46	0x20d0ea5e	EUR/JPY	127.1	0	Buy	172.3759	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
47	0x20d0ea5e	EUR/JPY	127.1	0	Buy	172.3759	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
48	0x19629a3a	NZD/USD	0.7184	0	Sell	275.3391	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
49	0x19629a3a	NZD/USD	0.7184	0	Sell	275.3391	0	Cancel	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
50	0x19629a3a	NZD/USD	0.7184	0	Sell	275.3391	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
51	0x1d5d50de	GBP/USD	1.2212	0	Buy	279.6143	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
52	0x1d5d50de	GBP/USD	1.2212	0	Buy	279.6143	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
53	0x1d5d50de	GBP/USD	1.2212	0	Buy	279.6143	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
54	0x9ca9bba	EUR/USD	1.238	0	Sell	947.1215	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
55	0x9ca9bba	EUR/USD	1.238	0	Sell	947.1215	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
56	0x9ca9bba	EUR/USD	1.238	0	Sell	947.1215	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
57	0x210b55e	EUR/JPY	127.1	0	Sell	266.9807	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
58	0x210b55e	EUR/JPY	127.1	0	Sell	266.9807	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
59	0x210b55e	EUR/JPY	127.1	0	Sell	266.9807	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
60	0x2ed9593a	NZD/USD	0.7184	0	Buy	7.5119	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
61	0x2ed9593a	NZD/USD	0.7184	0.7359	Buy	7.5119	7.5119	Fill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
62	0x2ed9593a	NZD/USD	0.7184	0	Buy	7.5119	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
63	0xeddedde	GBP/USD	1.2212	0	Buy	588.2351	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
64	0xeddedde	GBP/USD	1.2212	0	Buy	588.2351	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
65	0xeddedde	GBP/USD	1.2212	0	Buy	588.2351	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
66	0x1e5b6eba	EUR/USD	1.238	0	Sell	471.8703	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
67	0x1e5b6eba	EUR/USD	1.238	0	Sell	471.8703	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
68	0x1e5b6eba	EUR/USD	1.238	0	Sell	471.8703	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
69	0x229dc65e	EUR/JPY	127.1	0	Sell	276.3375	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
70	0x229dc65e	EUR/JPY	127.1	0	Sell	276.3375	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
71	0x229dc65e	EUR/JPY	127.1	0	Sell	276.3375	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
72	0x1bc49a3a	NZD/USD	0.7184	0	Sell	806.7567	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
73	0x1bc49a3a	NZD/USD	0.7184	0.7157	Sell	806.7567	748.89701	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
74	0x1bc49a3a	NZD/USD	0.7184	0	Sell	806.7567	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
75	0x36d6aede	GBP/USD	1.2212	0	Sell	207.4479	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
76	0x36d6aede	GBP/USD	1.2212	0	Sell	207.4479	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
77	0x36d6aede	GBP/USD	1.2212	0	Sell	207.4479	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
78	0x2dc09fba	EUR/USD	1.238	0	Sell	433.9311	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
79	0x2dc09fba	EUR/USD	1.238	0	Sell	433.9311	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
80	0x2dc09fba	EUR/USD	1.238	0	Sell	433.9311	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
81	0x1b8275e	EUR/JPY	127.1	0	Sell	244.9263	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
82	0x1b8275e	EUR/JPY	127.1	127.0841	Sell	244.9263	166.25498	ParticalFill	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
83	0x1b8275e	EUR/JPY	127.1	0	Sell	244.9263	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
84	0xfdb353a	NZD/USD	0.7184	0	Sell	914.3535	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
85	0xfdb353a	NZD/USD	0.7184	0.6929	Sell	914.3535	833.61681	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
86	0xfdb353a	NZD/USD	0.7184	0	Sell	914.3535	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
87	0x380d5dde	GBP/USD	1.2212	0	Sell	863.3327	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
88	0x380d5dde	GBP/USD	1.2212	0	Sell	863.3327	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
89	0x380d5dde	GBP/USD	1.2212	0	Sell	863.3327	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
90	0x2ba012ba	EUR/USD	1.238	0	Buy	412.1839	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
91	0x2ba012ba	EUR/USD	1.238	0	Buy	412.1839	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
92	0x2ba012ba	EUR/USD	1.238	0	Buy	412.1839	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
93	0x2f7d665e	EUR/JPY	127.1	0	Buy	852.4271	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
94	0x2f7d665e	EUR/JPY	127.1	0	Buy	852.4271	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
95	0x2f7d665e	EUR/JPY	127.1	0	Buy	852.4271	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
96	0x2d83ce3a	NZD/USD	0.7184	0	Sell	38.7823	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
97	0x2d83ce3a	NZD/USD	0.7184	0.7019	Sell	38.7823	38.43139	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
98	0x2d83ce3a	NZD/USD	0.7184	0	Sell	38.7823	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
99	0x13dda2de	GBP/USD	1.2212	0	Buy	701.1695	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
100	0x13dda2de	GBP/USD	1.2212	0	Buy	701.1695	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
101	0x13dda2de	GBP/USD	1.2212	0	Buy	701.1695	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
102	0x5f579ba	EUR/USD	1.238	0	Sell	676.7087	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
103	0x5f579ba	EUR/USD	1.238	0	Sell	676.7087	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
104	0x5f579ba	EUR/USD	1.238	0	Sell	676.7087	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
105	0xfa7a75e	EUR/JPY	127.1	0	Sell	261.7199	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
106	0xfa7a75e	EUR/JPY	127.1	0	Sell	261.7199	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
107	0xfa7a75e	EUR/JPY	127.1	0	Sell	261.7199	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
108	0xf17ef3a	NZD/USD	0.7184	0	Buy	883.7231	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
109	0xf17ef3a	NZD/USD	0.7184	0.7507	Buy	883.7231	856.43241	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
110	0xf17ef3a	NZD/USD	0.7184	0	Buy	883.7231	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
111	0xad8c9de	GBP/USD	1.2212	0	Buy	293.4383	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
112	0xad8c9de	GBP/USD	1.2212	1.2131	Buy	293.4383	277.42952	ParticalFill	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
113	0xad8c9de	GBP/USD	1.2212	0	Buy	293.4383	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
114	0x28de90ba	EUR/USD	1.238	0	Sell	476.7855	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
115	0x28de90ba	EUR/USD	1.238	1.2661	Sell	476.7855	408.06959	ParticalFill	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
116	0x28de90ba	EUR/USD	1.238	0	Sell	476.7855	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
117	0x47f125e	EUR/JPY	127.1	0	Sell	486.8847	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
118	0x47f125e	EUR/JPY	127.1	127.1095	Sell	486.8847	388.23038	ParticalFill	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
119	0x47f125e	EUR/JPY	127.1	0	Sell	486.8847	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
120	0xfb7b83a	NZD/USD	0.7184	0	Sell	396.0559	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
121	0xfb7b83a	NZD/USD	0.7184	0.7341	Sell	396.0559	385.08821	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
122	0xfb7b83a	NZD/USD	0.7184	0	Sell	396.0559	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
123	0x1d8d66de	GBP/USD	1.2212	0	Sell	567.8191	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
124	0x1d8d66de	GBP/USD	1.2212	0	Sell	567.8191	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
125	0x1d8d66de	GBP/USD	1.2212	0	Sell	567.8191	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
126	0x1d75d7ba	EUR/USD	1.238	0	Sell	448.8943	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
127	0x1d75d7ba	EUR/USD	1.238	0	Sell	448.8943	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
128	0x1d75d7ba	EUR/USD	1.238	0	Sell	448.8943	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
129	0x20f8315e	EUR/JPY	127.1	0	Sell	81.2015	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
130	0x20f8315e	EUR/JPY	127.1	127.1247	Sell	81.2015	66.28618	ParticalFill	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
131	0x20f8315e	EUR/JPY	127.1	0	Sell	81.2015	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
132	0x161b7b3a	NZD/USD	0.7184	0	Sell	533.8607	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
133	0x161b7b3a	NZD/USD	0.7184	0.6839	Sell	533.8607	525.61601	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
134	0x161b7b3a	NZD/USD	0.7184	0	Sell	533.8607	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
135	0x2a301bde	GBP/USD	1.2212	0	Sell	455.1919	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
136	0x2a301bde	GBP/USD	1.2212	0	Sell	455.1919	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
137	0x2a301bde	GBP/USD	1.2212	0	Sell	455.1919	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
138	0x2c3310ba	EUR/USD	1.238	0	Buy	944.7151	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
139	0x2c3310ba	EUR/USD	1.238	0	Buy	944.7151	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
140	0x2c3310ba	EUR/USD	1.238	0	Buy	944.7151	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
141	0x1f8c305e	EUR/JPY	127.1	0	Buy	945.1503	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
142	0x1f8c305e	EUR/JPY	127.1	0	Buy	945.1503	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
143	0x1f8c305e	EUR/JPY	127.1	0	Buy	945.1503	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
144	0x196c863a	NZD/USD	0.7184	0	Sell	354.4175	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
145	0x196c863a	NZD/USD	0.7184	0	Sell	354.4175	0	Cancel	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
146	0x196c863a	NZD/USD	0.7184	0	Sell	354.4175	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
147	0x325246de	GBP/USD	1.2212	0	Buy	57.6367	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
148	0x325246de	GBP/USD	1.2212	1.2279	Buy	57.6367	28.86092	ParticalFill	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
149	0x325246de	GBP/USD	1.2212	0	Buy	57.6367	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
150	0x1da0f7ba	EUR/USD	1.238	0	Sell	79.1279	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
151	0x1da0f7ba	EUR/USD	1.238	0	Sell	79.1279	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
152	0x1da0f7ba	EUR/USD	1.238	0	Sell	79.1279	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
153	0xc5b8d5e	EUR/JPY	127.1	0	Sell	54.4111	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
154	0xc5b8d5e	EUR/JPY	127.1	127.1173	Sell	54.4111	52.57378	ParticalFill	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
155	0xc5b8d5e	EUR/JPY	127.1	0	Sell	54.4111	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
156	0x2b17c93a	NZD/USD	0.7184	0	Buy	222.2063	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
157	0x2b17c93a	NZD/USD	0.7184	0.7315	Buy	222.2063	158.60761	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
158	0x2b17c93a	NZD/USD	0.7184	0	Buy	222.2063	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
159	0xc4cd1de	GBP/USD	1.2212	0	Buy	136.4335	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
160	0xc4cd1de	GBP/USD	1.2212	0	Buy	136.4335	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
161	0xc4cd1de	GBP/USD	1.2212	0	Buy	136.4335	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
162	0xdcb3cba	EUR/USD	1.238	0	Sell	298.2127	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
163	0xdcb3cba	EUR/USD	1.238	0	Sell	298.2127	0	Cancel	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
164	0xdcb3cba	EUR/USD	1.238	0	Sell	298.2127	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
165	0x2eac605e	EUR/JPY	127.1	0	Sell	907.8639	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
166	0x2eac605e	EUR/JPY	127.1	0	Sell	907.8639	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
167	0x2eac605e	EUR/JPY	127.1	0	Sell	907.8639	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
168	0xd5a43a	NZD/USD	0.7184	0	Sell	936.9071	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
169	0xd5a43a	NZD/USD	0.7184	0.6857	Sell	936.9071	855.23141	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
170	0xd5a43a	NZD/USD	0.7184	0	Sell	936.9071	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
171	0xc2580de	GBP/USD	1.2212	0	Sell	720.0623	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
172	0xc2580de	GBP/USD	1.2212	0	Sell	720.0623	0	Cancel	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
173	0xc2580de	GBP/USD	1.2212	0	Sell	720.0623	0	Done	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
174	0x8c6a5ba	EUR/USD	1.238	0	Sell	267.2495	0	InProcess	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
175	0x8c6a5ba	EUR/USD	1.238	1.2377	Sell	267.2495	205.66859	ParticalFill	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
176	0x8c6a5ba	EUR/USD	1.238	0	Sell	267.2495	0	Done	this text is 3 note, some text to make the note look long	fast value USD course score quickly 
177	0x2f61e15e	EUR/JPY	127.1	0	Sell	495.5887	0	InProcess	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
178	0x2f61e15e	EUR/JPY	127.1	0	Sell	495.5887	0	Cancel	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
179	0x2f61e15e	EUR/JPY	127.1	0	Sell	495.5887	0	Done	this text is 1 note, some text to make the note look long	dealing value course 1$ = 5₴ EUR quickly 
180	0x2a6ac73a	NZD/USD	0.7184	0	Sell	581.3999	0	InProcess	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
181	0x2a6ac73a	NZD/USD	0.7184	0.7509	Sell	581.3999	548.04721	ParticalFill	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
182	0x2a6ac73a	NZD/USD	0.7184	0	Sell	581.3999	0	Done	this text is 5 note, some text to make the note look long	fast value course finance score quickly 
183	0x2e81edde	GBP/USD	1.2212	0	Sell	632.2031	0	InProcess	this text is 7 note, some text to make the note look long	fast USD 1$ = 5₴ finance EUR UAH 
